,Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Cluster
1641,2,46.0,11,142170.12,11584.51,3.0,4.0,8.0,2.0,1.0,1.0,2.58,3.0,1,282.56,33.89448335609783,292.0,0,183.75951310113632,206.362894441906,0,1008.3285924569576,1
1680,1,26.0,13,96582.24,7886.52,3.0,3.0,13.0,1.0,9.0,13.0,19.79,0.0,2,482.88,40.76449784037296,307.0,1,72.46021109841324,223.22397558641185,1,742.9678133151749,1
1681,2,26.0,13,96582.24,7886.52,3.0,3.0,13.0,1.0,6.0,18.0,19.79,0.0,2,482.88,39.89636597295218,308.0,0,72.46021109841324,531.8207313971466,2,444.3710575044404,1
1682,3,26.0,13,96582.24,7886.52,3.0,3.0,13.0,1.0,5.0,15.0,19.79,0.0,2,482.88,42.92788872232197,309.0,1,72.46021109841324,154.42423829740508,1,811.7675506041818,1
1683,4,26.0,13,96582.24,7886.52,3.0,3.0,13.0,1.0,10.0,16.0,19.79,0.0,2,482.88,40.48985232311978,310.0,1,72.46021109841324,129.87205584174637,0,826.3197330598406,1
1686,7,27.0,13,96582.24,7886.52,3.0,3.0,13.0,1.0,10.0,15.0,19.79,0.0,2,482.88,37.005739898293946,308.5,0,72.46021109841324,442.6515672366261,2,533.5402216649607,1
1694,7,40.0,2,122978.43,10514.2025,0.0,1.0,9.0,3.0,14.0,4.0,7.33,3.0,1,1197.33,35.04711677121449,340.0,0,168.0066863638793,76.875603452369,0,1046.5379601837517,1
1827,4,22.0,0,116594.91,9836.2425,5.0,6.0,10.0,2.0,10.0,4.0,6.4700000000000015,0.0,1,1124.02,38.302465182352,353.0,0,171.07702427754958,348.1202915250163,1,794.5719885401043,1
1830,7,22.0,0,116594.91,9836.2425,5.0,6.0,10.0,2.0,10.0,7.0,8.47,0.0,1,1124.02,40.33906105818643,353.5,0,171.07702427754958,92.9919255083074,0,959.5553002141432,1
1831,8,22.0,0,116594.91,9836.2425,5.0,6.0,10.0,2.0,10.0,3.0,8.47,0.0,1,1124.02,24.48590726971701,357.0,0,171.07702427754958,1121.7984964056889,5,773.630547595784,1
1848,1,24.0,11,142113.96,11903.83,6.0,4.0,17.0,3.0,16.0,12.0,18.1,8.0,2,1037.68,38.43515845054853,267.0,1,224.1221385952656,247.7038275977354,0,958.557033806999,1
1849,2,24.0,11,142113.96,11903.83,6.0,4.0,17.0,3.0,22.0,14.0,18.1,8.0,2,1037.68,41.190907977815904,268.0,1,224.1221385952656,186.9097605625529,0,1019.3511008421816,1
1850,3,24.0,11,142113.96,11903.83,6.0,4.0,17.0,3.0,21.0,12.0,18.1,8.0,2,1037.68,35.557667546567835,269.0,1,224.1221385952656,303.75546268504786,1,912.5053987196866,1
1852,5,25.0,11,142113.96,11903.83,6.0,4.0,17.0,3.0,21.0,12.0,18.1,9.0,2,1037.68,38.115683177158616,271.0,0,224.1221385952656,716.3027905911829,3,519.9580708135517,1
1854,7,25.0,11,142113.96,11903.83,6.0,4.0,17.0,3.0,21.0,12.0,18.1,9.0,2,1037.68,27.51389788794978,273.0,1,224.1221385952656,389.7518482129848,0,846.5090131917495,1
1855,8,25.0,11,142113.96,11903.83,6.0,4.0,17.0,3.0,18.0,12.0,18.1,9.0,2,1037.68,30.66748596508088,274.0,1,224.1221385952656,104.15742676324274,0,1102.1034346414915,1
1890,3,36.0,14,65778.22,5561.5183333333325,5.0,3.0,11.0,4.0,26.0,15.0,11.6,6.0,2,705.44,24.58175361846134,197.0,0,172.53053327914932,158.47061397383206,3,495.1506860803521,1
1892,5,36.0,14,65778.22,5561.5183333333325,5.0,3.0,11.0,4.0,31.0,16.0,11.6,6.0,2,705.44,28.020098043353272,199.0,0,172.53053327914932,162.57835143501785,1,471.04294861916617,1
1895,8,37.0,14,65778.22,5561.5183333333325,5.0,3.0,11.0,4.0,26.0,18.0,11.6,6.0,2,705.44,31.106051302332865,202.0,0,172.53053327914932,90.12282122326975,1,543.4984788309143,1
1916,5,31.0,5,60552.76,4950.0633333333335,3.0,7.0,12.0,3.0,25.0,3815.0,10.72,4.0,1,463.07,34.12312979461256,229.0,0,111.72882006933048,10000.0,5,10.305508067649953,1
1944,1,39.0,0,98197.74,8005.145,5.0,6.0,6.0,3.0,30.0,7.0,9.09,2.0,2,627.5,33.11569135530743,293.0,0,138.54197689108764,102.94138105299967,0,799.0311420559128,1
1946,3,39.0,0,98197.74,8005.145,5.0,6.0,6.0,3.0,30.0,7.0,9.09,7.0,2,627.5,33.95953900441211,295.0,0,138.54197689108764,55.02443480220357,0,846.9480883067089,1
1947,4,39.0,0,98197.74,8005.145,5.0,6.0,6.0,3.0,34.0,8.0,9.09,7.0,2,627.5,37.07056249580342,296.0,0,138.54197689108764,308.9423191398243,2,613.0302039690882,1
1951,8,40.0,0,98197.74,8005.145,5.0,6.0,6.0,3.0,30.0,8.0,9.09,7.0,2,627.5,40.122967265757865,300.0,0,138.54197689108764,265.38334402080835,1,646.5891790881043,1
1984,1,32.0,9,63197.26,5042.4383333333335,6.0,3.0,13.0,3.0,15.0,15.0,13.43,8.0,2,1435.94,23.492293030899173,288.0,1,148.4745434381061,599.8560026422728,5,45.91328725295449,1
1987,4,32.0,9,63197.26,5042.4383333333335,6.0,3.0,13.0,3.0,15.0,15.0,13.43,8.0,2,1435.94,27.3633015628844,286.0,1,148.4745434381061,514.8122910292827,5,130.9569988659445,1
1988,5,32.0,9,63197.26,5042.4383333333335,6.0,3.0,13.0,3.0,15.0,15.0,13.43,12.0,2,1435.94,27.134859204526983,287.0,1,148.4745434381061,88.9194327067218,1,516.8498571885054,1
1989,6,32.0,9,63197.26,5042.4383333333335,6.0,3.0,13.0,3.0,15.0,15.0,13.43,12.0,2,1435.94,34.165007399108845,288.0,1,148.4745434381061,514.8122910292827,1,505.8430257512202,1
1990,7,32.0,9,63197.26,5042.4383333333335,6.0,3.0,13.0,3.0,15.0,16.0,13.43,12.0,2,1435.94,38.84157706563276,289.0,1,148.4745434381061,542.2271696136232,5,103.542120281604,1
1991,8,32.0,9,63197.26,5042.4383333333335,6.0,3.0,13.0,3.0,16.0,12.0,13.43,12.0,2,1435.94,40.22106487538601,290.0,1,148.4745434381061,190.2057837214136,5,455.5635061738137,1
2001,2,27.0,5,121688.04,10006.67,7.0,3.0,12.0,4.0,20.0,13.0,0.66,2.0,2,54.68,31.374901206084623,313.5,0,288.66545469208666,228.9476865566496,0,723.0538587512638,1
2002,3,27.0,5,121688.04,10006.67,7.0,3.0,12.0,4.0,20.0,15.0,0.66,2.0,2,54.68,36.96383660082439,313.5,0,288.66545469208666,75.12970314553263,0,876.8718421623806,1
2004,5,27.0,5,121688.04,10006.67,7.0,3.0,12.0,4.0,20.0,15.0,0.66,4.0,2,54.68,40.18842138375076,313.0,0,288.66545469208666,119.4309875671234,0,832.5705577407899,1
2005,6,27.0,5,121688.04,10006.67,7.0,3.0,12.0,4.0,20.0,14.0,0.66,4.0,2,54.68,29.737158360355547,314.0,0,288.66545469208666,480.0224305882693,2,491.9791147196441,1
2021,6,39.0,9,72241.02,5751.085,8.0,4.0,4.0,1.0,30.0,12.0,0.67,7.0,1,843.44,40.617342854512856,347.0,0,39.808328263564064,286.9511577062508,2,508.3490140301852,1
2184,1,39.0,6,63101.14,5246.428333333333,3.0,4.0,3.0,4.0,2.0,7.0,9.19,0.0,1,64.53,28.07939680550076,197.0,0,170.5429654596886,99.87584852091992,0,494.2240193527248,1
2185,2,39.0,6,63101.14,5246.428333333333,3.0,4.0,3.0,4.0,-3.0,8.0,9.19,0.0,1,64.53,37.68153760254554,198.0,0,170.5429654596886,284.865041346602,5,359.2348265270428,1
2186,3,39.0,6,63101.14,5246.428333333333,3.0,4.0,3.0,4.0,2.0,8.0,9.19,5.0,1,64.53,38.01845258397855,199.0,0,170.5429654596886,395.8359189339464,3,228.2639489396983,1
2187,4,39.0,6,63101.14,5246.428333333333,3.0,4.0,3.0,4.0,2.0,9.0,5.19,5.0,1,64.53,25.78668911091768,200.0,0,170.5429654596886,291.3998881345758,3,332.69997973906885,1
2188,5,39.0,6,63101.14,5246.428333333333,3.0,4.0,3.0,4.0,3.0,8.0,9.19,5.0,1,64.53,32.814990349411694,201.0,0,170.5429654596886,385.97024035449454,5,258.1296275191502,1
2208,1,36.0,14,108415.0,8848.583333333334,3.0,5.0,16.0,1.0,14.0,17.0,16.33,4.0,2,1075.84,33.68198915422255,322.0,1,76.85756306196762,64.29208809570467,0,983.7086821756614,1
2211,4,36.0,14,108415.0,8848.583333333334,3.0,5.0,16.0,1.0,14.0,17.0,16.33,4.0,2,1075.84,31.536564979226373,326.0,1,76.85756306196762,87.92439980372347,0,960.0763704676424,1
2212,5,36.0,14,108415.0,8848.583333333334,3.0,5.0,16.0,1.0,14.0,18.0,16.33,4.0,2,1075.84,35.18946609655003,326.0,1,76.85756306196762,286.3494750185466,3,791.6512952528192,1
2213,6,36.0,14,108415.0,8848.583333333334,3.0,5.0,16.0,1.0,12.0,17.0,16.33,6.0,2,1075.84,41.099550582319054,327.0,1,76.85756306196762,335.03916319892244,1,722.9616070724434,1
2327,8,19.0,14,97640.4,8034.7,5.0,7.0,6.0,4.0,19.0,14.0,9.86,4.0,2,80.5,25.91202307717459,137.0,1,259.8059368695418,356.4875127119888,4,467.1765504184695,1
2379,4,23.0,5,151722.56,12352.546666666669,5.0,5.0,2.0,2.0,16.0,3.0,2.89,1.0,1,218.25,37.29468170614879,260.0,0,164.95207935104418,121.40808236485417,0,1188.8945049507684,1
2381,6,23.0,5,151722.56,12352.546666666669,5.0,5.0,2.0,2.0,11.0,0.0,2.89,1.0,1,218.25,36.67160927762541,262.0,0,164.95207935104418,683.8709534565731,4,666.4316338590494,1
2384,1,26.0,8,62316.63,4895.0525,8.0,4.0,7.0,2.0,12.0,11.0,6.94,1.0,2,417.27,28.732895272550955,315.0,0,82.73317698517836,441.3438381178068,3,235.42823489701487,1
2385,2,26.0,8,62316.63,4895.0525,8.0,4.0,7.0,2.0,16.0,11.0,0.94,1.0,2,417.27,35.040450603507274,316.0,0,82.73317698517836,243.357901385234,3,433.4141716295877,1
2390,7,26.0,8,62316.63,4895.0525,8.0,4.0,7.0,2.0,12.0,11.0,0.94,1.0,2,417.27,33.19945267555174,321.0,0,82.73317698517836,64.1065184301486,1,582.665554584673,1
2391,8,27.0,8,62316.63,4895.0525,8.0,4.0,7.0,2.0,12.0,9.0,0.94,1.0,2,417.27,39.00423496372967,322.0,0,82.73317698517836,146.4301794746167,1,510.34189354020486,1
2403,4,47.0,5,94511.79,7717.982500000001,5.0,3.0,9.0,0.0,1.0,9.0,0.29,0.0,1,1315.6,35.79875054519108,221.0,0,0.0,10000.0,1,884.2136583305081,1
2408,1,49.0,8,96275.84,8101.986666666668,6.0,6.0,19.0,1.0,7.0,18.0,0.9400000000000004,1.0,2,999.36,41.189180611759184,314.0,1,64.96133685120404,148.36071033563377,1,846.8766194798288,1
2410,3,50.0,8,96275.84,8101.986666666668,6.0,6.0,19.0,1.0,7.0,20.0,6.94,5.0,2,999.36,32.094752856398266,316.0,1,64.96133685120404,187.6973828474216,0,797.5399469680409,1
2411,4,50.0,8,96275.84,8101.986666666668,6.0,6.0,19.0,1.0,8.0,18.0,6.94,1.0,2,999.36,30.00696045040356,317.0,1,64.96133685120404,598.2463611011995,4,426.9909687142632,1
2412,5,50.0,8,96275.84,8101.986666666668,6.0,6.0,19.0,1.0,7.0,18.0,6.94,5.0,2,999.36,38.81916502366065,318.0,0,64.96133685120404,287.43505785570204,2,717.8022719597608,1
2413,6,50.0,8,96275.84,8101.986666666668,6.0,6.0,19.0,1.0,7.0,18.0,6.94,5.0,2,999.36,35.029036954786704,319.0,1,64.96133685120404,472.1294436916165,2,533.1078861238461,1
2415,8,50.0,8,96275.84,8101.986666666668,6.0,6.0,19.0,1.0,7.0,18.0,2.9400000000000004,5.0,2,999.36,28.33900507815053,321.0,0,64.96133685120404,129.8319666668486,1,855.405363148614,1
2434,3,30.0,9,73434.92,5849.576666666668,1.0,5.0,5.0,4.0,6.0,3.0,16.93,0.0,1,192.45,25.868003184961623,189.0,0,214.4301783969348,350.3293188973652,5,327.1925159834985,1
2436,5,30.0,9,73434.92,5849.576666666668,1.0,5.0,5.0,4.0,6.0,2.0,11.93,0.0,1,192.45,23.620598445819216,191.0,0,214.4301783969348,10000.0,5,263.78832860571583,1
2437,6,30.0,9,73434.92,5849.576666666668,1.0,5.0,5.0,4.0,6.0,3.0,11.93,0.0,1,192.45,27.38044179250409,192.0,0,214.4301783969348,470.7278528862796,3,169.79963538345226,1
2438,7,30.0,9,73434.92,5849.576666666668,1.0,5.0,5.0,4.0,10.0,4.0,11.93,1515.0,1,192.45,25.46894354370439,193.0,0,214.4301783969348,229.9307849084508,1,390.59670336128113,1
2536,1,49.0,13,134810.13,10998.1775,5.0,7.0,6.0,2.0,1.0,3.0,10.54,4.0,1,744.97,29.879622691259488,385.0,0,199.8420984910315,806.8608461093664,4,373.1148053996019,1
2539,4,49.0,13,134810.13,10998.1775,5.0,7.0,6.0,2.0,2.0,1.0,10.54,9.0,1,744.97,36.2564455455754,388.5,0,199.8420984910315,652.5902258400855,4,527.3854256688829,1
2541,6,50.0,13,134810.13,10998.1775,5.0,7.0,6.0,2.0,2.0,1.0,12.54,9.0,1,744.97,38.92442299417289,390.0,0,199.8420984910315,279.6363767469963,1,870.3392747619722,1
2558,7,20.0,0,102596.63999999998,8718.72,4.0,5.0,8.0,0.0,24.0,2.0,5.61,4.0,1,1033.59,30.172525182603326,253.0,0,0.0,96.77668615797786,0,1015.095313842022,1
2592,1,43.0,13,135115.44,11444.62,4.0,6.0,18.0,2.0,21.0,9.0,-3.58,0.0,2,269.46,35.744434138613755,221.0,1,204.6182235877393,10000.0,0,886.2938642273849,1
2594,3,43.0,13,135115.44,11444.62,4.0,6.0,18.0,2.0,16.0,11.0,1.42,0.0,2,269.46,31.24785576579836,225.0,1,204.6182235877393,1048.3971937798506,3,161.44658263241027,1
2596,5,44.0,13,135115.44,11444.62,4.0,6.0,18.0,2.0,17.0,9.0,1.42,2.0,2,269.46,39.651077301276,225.0,1,204.6182235877393,288.65540333538905,1,901.1883730768718,1
2599,8,44.0,13,135115.44,11444.62,4.0,6.0,18.0,2.0,17.0,9.0,1.42,2.0,2,269.46,27.12433363157855,228.0,1,204.6182235877393,1113.5063330846197,4,106.33744332764115,1
2601,2,34.0,7,66169.56,5799.13,8.0,6.0,12.0,3.0,15.0,14.0,10.6,7.0,2,198.53,28.378635022779843,304.0,1,126.78946147758992,344.6720227973982,2,368.4515157250119,1
2602,3,34.0,7,66169.56,5799.13,8.0,6.0,12.0,3.0,10.0,14.0,10.6,7.0,2,198.53,30.29485373385087,305.0,1,126.78946147758992,41.67108038223725,0,651.4524581401729,1
2604,5,34.0,7,66169.56,5799.13,8.0,6.0,12.0,3.0,15.0,14.0,10.6,7.0,2,198.53,27.62486029808653,307.0,1,126.78946147758992,217.12216504154,4,516.0013734808701,1
2605,6,34.0,7,66169.56,5799.13,8.0,6.0,12.0,3.0,15.0,14.0,10.6,7.0,2,198.53,26.784245957951068,308.0,1,126.78946147758992,484.27063222443087,3,238.8529062979793,1
2617,2,32.0,1,108223.62,8775.635,5.0,6.0,7.0,2.0,9.0,12.0,11.53,3.0,2,977.19,35.381101089242584,322.0,1,127.92921351189594,227.8256117775746,0,761.8086747105294,1
2619,4,32.0,1,108223.62,8775.635,5.0,6.0,7.0,2.0,9.0,12.0,11.53,3.0,2,977.19,31.2027839216958,324.0,1,127.92921351189594,159.77220258213669,0,829.8620839059674,1
2621,6,32.0,1,108223.62,8775.635,5.0,6.0,7.0,2.0,9.0,12.0,11.53,3.0,2,977.19,32.83578983791521,326.0,1,127.92921351189594,538.8080230680112,5,500.826263420093,1
2622,7,32.0,1,108223.62,8775.635,5.0,6.0,7.0,2.0,9.0,12.0,11.53,3.0,2,977.19,33.70247542100044,327.0,1,127.92921351189594,598.2489360547404,4,431.3853504333638,1
2623,8,33.0,1,108223.62,8775.635,5.0,6.0,7.0,2.0,9.0,12.0,11.53,3.0,2,977.19,34.48869368052252,328.0,1,127.92921351189594,304.67346995124075,1,694.9608165368634,1
2649,2,43.0,1,68665.76,5619.1466666666665,7.0,6.0,13.0,7.0,11.0,20.0,7.05,8.0,2,420.02,31.54511919830941,146.0,1,329.66606191159576,180.81688589299483,1,301.43171886207614,1
2650,3,43.0,1,68665.76,5619.1466666666665,7.0,6.0,13.0,7.0,11.0,23.0,7.05,8.0,2,420.02,32.253782325761904,147.0,1,329.66606191159576,635.5601402196886,5,302.6493892724641,1
2653,6,43.0,1,68665.76,5619.1466666666665,7.0,6.0,13.0,7.0,11.0,20.0,7.05,11.0,2,420.02,24.42680103142992,150.0,1,329.66606191159576,281.7888044751636,2,210.45980027990737,1
2655,8,43.0,1,68665.76,5619.1466666666665,7.0,6.0,13.0,7.0,11.0,20.0,7.05,11.0,2,420.02,36.207692093862185,152.0,1,329.66606191159576,201.18029481445515,5,321.0683099406158,1
2696,1,41.0,1,134316.2,11429.016666666668,8.0,3.0,11.0,0.0,25.0,14.0,16.5,4.0,2,1383.6,27.41588318024803,233.0,1,0.0,1027.0461398893997,4,395.85552677726736,1
2697,2,41.0,1,134316.2,11429.016666666668,8.0,3.0,11.0,0.0,23.0,14.0,16.5,4.0,2,1383.6,41.7686577548436,234.0,1,0.0,840.1671469232152,4,582.7345197434516,1
2698,3,42.0,1,134316.2,11429.016666666668,8.0,3.0,11.0,0.0,23.0,14.0,16.5,89.0,2,1383.6,44.59204849162529,235.0,1,0.0,273.39936882485654,0,1109.5022978418103,1
2699,4,42.0,1,134316.2,11429.016666666668,8.0,3.0,11.0,0.0,23.0,17.0,16.5,4.0,2,1383.6,24.62768675740693,236.0,1,0.0,889.4561241584076,5,543.4455425082592,1
2700,5,42.0,1,134316.2,11429.016666666668,8.0,3.0,11.0,0.0,23.0,15.0,21.5,4.0,2,1383.6,37.96156962156392,237.0,1,0.0,277.39824838319873,0,1105.503418283468,1
2701,6,42.0,1,134316.2,11429.016666666668,8.0,3.0,11.0,0.0,23.0,14.0,16.5,4.0,2,1383.6,27.14122060120225,235.0,1,0.0,1034.636518225306,3,378.2651484413609,1
2712,1,22.0,3,69933.98,5561.831666666666,8.0,7.0,5.0,2.0,8.0,10.0,5.109999999999999,2.0,2,1446.37,28.442191124980745,218.0,1,86.40115819574194,262.1556232201761,5,497.62638525074857,1
2713,2,22.0,3,69933.98,5561.831666666666,8.0,7.0,5.0,2.0,7.0,10.0,8.11,2.0,2,1446.37,28.926776975967663,219.0,1,86.40115819574194,71.40054763548689,1,648.3814608354378,1
2714,3,23.0,3,69933.98,5561.831666666666,8.0,7.0,5.0,2.0,8.0,10.0,8.11,5.0,2,1446.37,30.60913067351961,220.0,0,86.40115819574194,290.50514510973795,3,449.27686336118666,1
2716,5,23.0,3,69933.98,5561.831666666666,8.0,7.0,5.0,2.0,11.0,8.0,8.11,5.0,2,1446.37,33.999937191657125,222.0,1,86.40115819574194,184.3643665353385,2,545.4176419355862,1
2717,6,23.0,3,69933.98,5561.831666666666,8.0,7.0,5.0,2.0,13.0,10.0,8.11,5.0,2,1446.37,36.21743026505344,223.0,1,86.40115819574194,146.0099152652872,1,573.7720932056375,1
2718,7,23.0,3,69933.98,5561.831666666666,8.0,7.0,5.0,2.0,4.0,13.0,8.11,5.0,2,1446.37,26.59607592701137,224.0,1,86.40115819574194,198.1099559081141,1,521.6720525628106,1
2730,3,40.0,0,60843.33,4902.2775,4.0,6.0,14.0,3.0,22.0,18.0,19.42,6.0,2,1494.43,29.68614109184634,241.0,0,151.97884953638462,240.8474729456151,5,387.40142751800033,1
2731,4,40.0,0,60843.33,4902.2775,4.0,6.0,14.0,3.0,22.0,15.0,19.42,11.0,2,1494.43,23.286175556335262,242.0,1,151.97884953638462,660.1416342646276,5,243.5980500822849,1
2732,5,40.0,0,60843.33,4902.2775,4.0,6.0,14.0,3.0,27.0,18.0,17.42,11.0,2,1494.43,30.66765047852364,243.0,1,151.97884953638462,528.4542278170459,5,99.7946726465695,1
2784,1,42.0,2,132414.16,11050.513333333334,3.0,3.0,19.0,0.0,13.0,16.0,6.06,0.0,2,53.73,34.40662869241773,305.0,1,0.0,86.9269574663867,0,1258.1243758669468,1
2786,3,42.0,2,132414.16,11050.513333333334,3.0,3.0,19.0,0.0,13.0,19.0,6.06,0.0,2,53.73,42.44061788387468,307.0,1,0.0,142.70012509145369,1,1212.35120824188,1
2787,4,42.0,2,132414.16,11050.513333333334,3.0,3.0,19.0,0.0,13.0,17.0,6.06,0.0,2,53.73,30.759091673715574,308.0,1,0.0,717.3115363248343,4,667.7397970084994,1
2788,5,42.0,2,132414.16,11050.513333333334,3.0,3.0,19.0,0.0,10.0,16.0,6.06,0.0,2,53.73,36.954504188695104,309.0,1,0.0,157.1511546939625,1,1197.900178639371,1
2789,6,42.0,2,132414.16,11050.513333333334,3.0,3.0,19.0,0.0,13.0,16.0,6.06,0.0,2,53.73,30.52275465870189,310.0,0,0.0,10000.0,4,1031.6079195106372,1
2792,1,54.0,7,92794.04,7562.836666666666,4.0,7.0,7.0,0.0,32.0,16.0,11.09,3.0,2,1269.4,26.45381338375221,334.0,1,0.0,118.79004669795609,1,887.4936199687106,1
2793,2,54.0,7,92794.04,7562.836666666666,4.0,7.0,7.0,0.0,31.0,15.0,11.09,3.0,2,1269.4,27.991272245918807,335.0,1,0.0,918.9577754554222,5,127.32589121124454,1
2795,4,54.0,7,92794.04,7562.836666666666,4.0,7.0,7.0,0.0,27.0,16.0,11.09,3.0,2,1269.4,36.89463700170961,337.0,1,0.0,451.74404168111465,2,564.5396249855521,1
2796,5,54.0,7,92794.04,7562.836666666666,4.0,7.0,7.0,0.0,27.0,16.0,11.09,3.0,2,1269.4,43.09389444242389,338.0,1,0.0,190.2358537942641,1,816.0478128724027,1
2797,6,54.0,7,92794.04,7562.836666666666,4.0,7.0,7.0,0.0,22.0,16.0,11.09,3.0,2,1269.4,33.807572633728114,339.0,1,0.0,282.3693968591642,1,723.9142698075025,1
2798,7,54.0,7,92794.04,7562.836666666666,4.0,7.0,7.0,0.0,27.0,16.0,11.09,3.0,2,1269.4,40.22269835629865,340.0,1,0.0,56.28450413186986,0,939.9991625347968,1
2799,8,54.0,7,92794.04,7562.836666666666,4.0,7.0,7.0,0.0,27.0,16.0,11.09,3.0,2,1269.4,28.66989749604261,341.0,1,0.0,145.00345337952876,2,871.2802132871379,1
2844,5,30.0,3,82778.56,7008.213333333332,6.0,6.0,30.0,4.0,32.0,16.0,17.39,15.0,2,1777.73,40.69729415258257,215.0,1,205.1953169427088,88.64287503799439,1,656.9831413526301,1
2848,1,36.0,3,94052.22,7704.685,4.0,4.0,13.0,1.0,27.0,15.0,9.41,8.0,2,76.99,31.88697530085507,251.0,1,39.57533226280032,665.854591653105,5,355.03857608409487,1
2849,2,36.0,3,94052.22,7704.685,4.0,4.0,13.0,1.0,30.0,15.0,9.41,8.0,2,76.99,33.129866519955755,252.0,1,39.57533226280032,109.02609881594736,0,861.8670689212524,1
2854,7,37.0,3,94052.22,7704.685,4.0,4.0,13.0,1.0,25.0,15.0,9.41,8.0,2,76.99,30.05570563787512,257.0,1,39.57533226280032,286.1367370001336,1,694.7564307370662,1
2855,8,37.0,3,94052.22,7704.685,4.0,4.0,13.0,1.0,25.0,16.0,16.41,8.0,2,76.99,33.34224195438013,258.0,1,39.57533226280032,295.6557578365888,2,695.2374099006108,1
2936,1,25.0,3,68742.75,5902.5625,7.0,4.0,20.0,2.0,24.0,18.0,11.04,8.0,2,651.38,24.97691209116632,164.5,1,89.65740619574272,594.119779007699,0,196.4790647965583,1
2937,2,25.0,3,68742.75,5902.5625,7.0,4.0,20.0,2.0,26.0,19.0,11.04,8.0,2,651.38,26.384100202589675,164.5,1,89.65740619574272,298.4283347922117,5,492.1705090120456,1
2938,3,25.0,3,68742.75,5902.5625,7.0,4.0,20.0,2.0,24.0,19.0,11.04,8.0,2,651.38,26.740423611848392,163.0,1,89.65740619574272,235.2379624122425,0,693.6748062302378,1
2939,4,25.0,3,68742.75,5902.5625,7.0,4.0,20.0,2.0,24.0,16.0,11.04,8.0,2,651.38,31.807900408404738,164.0,1,89.65740619574272,102.38607614181718,0,638.2127676624401,1
2940,5,25.0,3,68742.75,5902.5625,7.0,4.0,20.0,2.0,24.0,16.0,11.04,8.0,2,651.38,37.43315035695633,165.0,1,89.65740619574272,160.35167295847566,2,600.2471708457816,1
2960,1,18.0,1,72252.36,6059.03,5.0,3.0,12.0,4.0,22.0,17.0,11.1,4.0,2,51.39,37.50992952510514,302.0,0,127.15030194941885,580.0378686267111,4,178.7148294238701,1
2962,3,19.0,1,72252.36,6059.03,5.0,3.0,12.0,4.0,22.0,16.0,9.1,4.0,2,51.39,26.345790749879,304.0,0,127.15030194941885,124.4990063271634,0,594.2536917234178,1
2966,7,19.0,1,72252.36,6059.03,5.0,3.0,12.0,4.0,25.0,15.0,9.1,4.0,2,51.39,34.32480829560501,308.0,0,127.15030194941885,111.39524084479557,0,607.3574572057855,1
3024,1,22.0,1,62223.06,5326.255,7.0,4.0,10.0,3.0,26.0,13.0,15.85,2.0,2,1230.58,29.838414985708543,375.0,1,120.3581055797648,205.81381438162563,1,572.5574883799178,1
3026,3,22.0,1,62223.06,5326.255,7.0,4.0,10.0,3.0,30.0,10.0,15.85,7.0,2,1230.58,21.935707391277408,377.0,1,120.3581055797648,622.5040187029517,5,79.76337571728345,1
3027,4,22.0,1,62223.06,5326.255,7.0,4.0,10.0,3.0,28.0,13.0,15.85,7.0,2,1230.58,37.76680545650164,378.0,1,120.3581055797648,205.81381438162563,0,486.4535800386095,1
3040,1,20.0,3,82454.0,7024.166666666668,6.0,7.0,16.0,6.0,45.0,15.0,24.94,7.0,0,3085.36,35.748693167344825,47.0,1,234.70333948843123,198.0958582486632,3,539.6174689295723,1
3041,2,20.0,3,82454.0,7024.166666666668,6.0,7.0,16.0,6.0,53.0,15.0,24.94,7.0,0,3085.36,28.52690789552768,48.0,1,234.70333948843123,872.8568049134481,5,539.6174689295723,1
3042,3,20.0,3,82454.0,7024.166666666668,6.0,7.0,16.0,6.0,48.0,17.0,24.94,11.0,0,3085.36,30.79599815754231,49.0,1,234.70333948843123,382.4758483611317,2,345.2374788171037,1
3043,4,20.0,3,82454.0,7024.166666666668,6.0,7.0,16.0,6.0,48.0,15.0,25.94,11.0,0,3085.36,27.31767216803352,50.0,1,234.70333948843123,144.1530694084429,0,563.5602577697924,1
3049,2,33.0,1,62874.96,5086.58,3.0,4.0,15.0,4.0,26.0,19.0,17.1,7.0,2,527.16,34.26612946215439,239.0,1,129.36640345231964,416.6864431414047,2,232.6051534062757,1
3055,8,33.0,1,62874.96,5086.58,3.0,4.0,15.0,4.0,21.0,19.0,17.1,7.0,2,527.16,34.85326790301537,245.0,1,129.36640345231964,675.2678199503731,2,232.6051534062757,1
3129,2,14.0,14,85423.16,7000.596666666667,6.0,3.0,14.0,2.0,30.0,20.0,16.94,6.0,2,902.37,29.47403252970412,160.0,1,120.14163365552628,500.07396282145066,4,359.8440701896897,1
3131,4,15.0,14,85423.16,7000.596666666667,6.0,3.0,14.0,2.0,30.0,17.0,16.94,6.0,2,902.37,27.416689342232665,162.0,1,120.14163365552628,82.86101451193716,1,747.0570184992032,1
