,Month,Age,Occupation,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Cluster
676,5,28.0,14,39800.12,3047.6766666666667,7.0,5.0,12.0,3.0,17.0,20.0,18.53,4.0,2,660.69,32.66871614979328,217.0,1,58.48765733950958,42.10063082782701,0,444.1793784993301,0
677,6,28.0,14,39800.12,3047.6766666666667,7.0,5.0,12.0,3.0,17.0,18.0,18.53,4.0,2,660.69,26.02052332447661,218.0,1,58.48765733950958,121.04412241217136,1,375.23588691498566,0
679,8,28.0,14,39800.12,3047.6766666666667,7.0,5.0,12.0,3.0,17.0,20.0,11.53,4.0,2,660.69,28.62288043181345,220.0,1,58.48765733950958,274.45624868905134,4,251.82376063810585,0
697,2,28.0,9,15398.95,1548.2458333333334,1.0,7.0,5.0,4.0,1.0,0.0,8.41,3.0,1,343.84,39.06640764886741,340.0,0,34.81396985624466,74.65272755017808,3,315.3578859269106,0
699,4,28.0,9,15398.95,1548.2458333333334,1.0,7.0,5.0,4.0,1.0,0.0,8.41,8.0,1,343.84,37.71613993133525,342.0,0,34.81396985624466,10000.0,2,299.86950033073884,0
700,5,28.0,9,15398.95,1548.2458333333334,1.0,7.0,5.0,4.0,-1.0,0.0,8.41,8.0,1,343.84,30.97302502631501,343.0,0,34.81396985624466,123.416843254174,3,286.5937702229147,0
701,6,28.0,9,15398.95,1548.2458333333334,1.0,7.0,5.0,4.0,1.0,0.0,8.41,8.0,1,343.84,41.239002434391054,344.0,0,34.81396985624466,107.9849309340017,3,282.025682543087,0
703,8,28.0,9,15398.95,1548.2458333333334,1.0,7.0,5.0,4.0,1.0,1.0,8.41,8.0,1,343.84,28.13568775694777,346.0,0,34.81396985624466,95.38656229488775,3,294.6240511822009,0
704,1,18.0,2,27070.07,2518.839166666666,7.0,3.0,11.0,4.0,12.0,15.0,5.68,1.0,2,919.76,28.555850410033027,350.0,0,73.23331847935155,76.31458794990105,2,362.336010237414,0
705,2,18.0,2,27070.07,2518.839166666666,7.0,3.0,11.0,4.0,12.0,15.0,5.68,6.0,2,919.76,34.06157477482703,351.0,0,73.23331847935155,314.08757466977005,5,154.56302351754502,0
706,3,18.0,2,27070.07,2518.839166666666,7.0,3.0,11.0,4.0,17.0,1106.0,5.68,6.0,2,919.76,29.830652197925247,352.0,0,73.23331847935155,104.18110390526935,1,324.46949428204573,0
707,4,18.0,2,27070.07,2518.839166666666,7.0,3.0,11.0,4.0,12.0,18.0,5.68,6.0,2,919.76,40.44063791335173,353.0,0,73.23331847935155,231.0897387966637,0,227.56085939065133,0
709,6,18.0,2,27070.07,2518.839166666666,7.0,3.0,11.0,4.0,9.0,15.0,5.68,6.0,2,919.76,36.39840658391592,355.0,0,73.23331847935155,17.6888357749622,0,400.9617624123529,0
710,7,18.0,2,27070.07,2518.839166666666,7.0,3.0,11.0,4.0,7.0,13.0,5.68,6.0,2,919.76,37.395217944954375,356.0,0,73.23331847935155,190.2773796747631,4,268.373218512552,0
736,1,25.0,6,27865.26,2606.105,4.0,3.0,6.0,1.0,22.0,18.0,19.05,5.0,2,635.59,27.14233425808085,364.0,1,17.69844332156168,213.43960097610943,5,319.4724557023289,0
737,2,25.0,6,27865.26,2606.105,4.0,3.0,6.0,1.0,27.0,18.0,19.05,5.0,2,635.59,22.013819467734766,367.5,1,17.69844332156168,339.148727665386,5,193.7633290130524,0
738,3,25.0,6,27865.26,2606.105,4.0,3.0,6.0,1.0,22.0,18.0,19.05,5.0,2,635.59,23.95474521970577,366.0,1,17.69844332156168,10000.0,1,423.9864337095012,0
739,4,25.0,6,27865.26,2606.105,4.0,3.0,6.0,1.0,22.0,19.0,19.05,5.0,2,635.59,30.82107192157654,367.0,1,17.69844332156168,73.26685797872419,5,419.6451986997141,0
740,5,25.0,6,27865.26,2606.105,4.0,3.0,6.0,1.0,22.0,18.0,12.05,5.0,2,635.59,24.00517770470634,368.0,1,17.69844332156168,156.3272160786797,5,376.5848405997586,0
741,6,26.0,6,27865.26,2606.105,4.0,3.0,6.0,1.0,27.0,18.0,19.05,5.0,2,635.59,26.89524307610984,369.0,1,17.69844332156168,46.78581394303207,5,436.1262427354063,0
744,1,36.0,1,23404.86,1899.405,6.0,5.0,7.0,0.0,14.0,17.0,15.82,5.0,2,35.54,34.05823767057504,343.0,1,0.0,84.46263178711256,3,375.47786821288736,0
745,2,36.0,1,23404.86,1899.405,6.0,5.0,7.0,0.0,8.0,20.0,15.82,5.0,2,35.54,38.23037043805796,346.5,0,0.0,55.563966074190674,1,384.3765339258093,0
747,4,36.0,1,23404.86,1899.405,6.0,5.0,7.0,0.0,12.0,17.0,15.82,5.0,2,35.54,31.97512201171705,346.0,1,0.0,91.24510932136472,2,358.6953906786353,0
748,5,36.0,1,23404.86,1899.405,6.0,5.0,7.0,0.0,12.0,17.0,15.82,5.0,2,35.54,35.12706006317056,347.0,1,0.0,137.27452100320278,5,342.6659789967972,0
749,6,36.0,1,23404.86,1899.405,6.0,5.0,7.0,0.0,12.0,16.0,15.82,5.0,2,35.54,27.526903071452885,348.0,1,0.0,34.38842729423941,0,395.5520727057606,0
750,7,36.0,1,23404.86,1899.405,6.0,5.0,7.0,0.0,12.0,20.0,21.82,5.0,2,35.54,34.67990221723313,346.5,1,0.0,45.10209479208043,0,384.8384052079196,0
792,1,27.0,7,17759.1,1533.925,6.0,8.0,19.0,5.0,20.0,20.0,5.2,10.0,0,3598.39,27.228568017436587,57.0,1,64.55062048800421,190.0547611675572,5,188.7871183444385,0
824,1,19.0,2,28665.76,2582.813333333333,7.0,3.0,5.0,1.0,14.0,10.0,11.32,0.0,2,1237.46,36.639699298304585,291.0,0,22.68817757992469,340.9908375742304,5,184.60231817917816,0
825,2,19.0,2,28665.76,2582.813333333333,7.0,3.0,5.0,1.0,16.0,10.0,0.3200000000000003,0.0,2,1237.46,34.10061401674808,292.0,0,22.68817757992469,182.03367121739225,3,323.5594845360164,0
826,3,19.0,2,28665.76,2582.813333333333,7.0,3.0,5.0,1.0,16.0,13.0,4.32,0.0,2,1237.46,31.423496811604263,293.0,0,22.68817757992469,117.04735282565404,2,378.5458029277546,0
827,4,19.0,2,28665.76,2582.813333333333,7.0,3.0,5.0,1.0,16.0,11.0,4.32,0.0,2,1237.46,33.37386506332828,294.0,0,22.68817757992469,80.25709666066416,1,405.3360590927445,0
829,6,19.0,2,28665.76,2582.813333333333,7.0,3.0,5.0,1.0,16.0,10.0,4.32,0.0,2,1237.46,33.845017778698214,296.0,0,22.68817757992469,138.3066032567022,4,377.2865524967064,0
830,7,19.0,2,28665.76,2582.813333333333,7.0,3.0,5.0,1.0,16.0,12.0,4.32,0.0,2,1237.46,31.57468547365307,297.0,0,22.68817757992469,138.3066032567022,4,291.72914014713194,0
832,1,18.0,7,56803.71,4620.6425,7.0,5.0,25.0,6.0,51.0,26.0,16.23,11.0,0,2593.44,29.75653235722221,69.0,1,187.190218862138,10000.0,5,243.09427312040643,0
833,2,18.0,7,56803.71,4620.6425,7.0,5.0,25.0,6.0,46.0,23.0,16.23,11.0,0,2593.44,36.34480529598403,70.0,0,187.190218862138,272.4220304734316,2,262.4520006644304,0
834,3,18.0,7,56803.71,4620.6425,7.0,5.0,25.0,6.0,46.0,20.0,16.23,11.0,0,2593.44,27.192456828616763,71.0,1,187.190218862138,154.37285805823794,1,370.501173079624,0
836,5,19.0,7,56803.71,4620.6425,7.0,5.0,25.0,6.0,46.0,24.0,16.23,11.0,0,2593.44,25.31414163091492,73.0,0,187.190218862138,160.9121209391136,1,363.96191019874834,0
857,2,55.0,3,19403.405,1904.9504166666663,1.0,7.0,3.0,3.0,13.0,11.0,3.9,2.0,1,339.11,36.50783060050297,197.0,0,39.2149144347618,125.94836870886463,5,315.3317585230402,0
858,3,55.0,3,19403.405,1904.9504166666663,1.0,7.0,3.0,3.0,11.0,9.0,3.9,2.0,1,339.11,33.68727672586754,198.0,0,39.2149144347618,192.7187540262183,5,248.5613732056866,0
864,1,19.0,6,31122.79,2761.5658333333336,7.0,5.0,12.0,0.0,28.0,20.0,9.75,2.0,2,358.6,30.79484744739084,273.0,0,0.0,220.5130602079842,3,325.6435231253492,0
865,2,19.0,6,31122.79,2761.5658333333336,7.0,5.0,12.0,0.0,28.0,20.0,9.75,2.0,2,358.6,31.60070425136859,274.0,0,0.0,249.69688007956373,4,306.4597032537696,0
866,3,19.0,6,31122.79,2761.5658333333336,7.0,5.0,12.0,0.0,28.0,20.0,9.75,2.0,2,358.6,32.519561590235604,275.0,0,0.0,57.240722395755135,0,458.9158609375782,0
867,4,19.0,6,31122.79,2761.5658333333336,7.0,5.0,12.0,0.0,28.0,21.0,2.75,4.0,2,358.6,26.85277505624673,276.0,0,0.0,158.26977337236502,2,377.8868099609683,0
868,5,19.0,6,31122.79,2761.5658333333336,7.0,5.0,12.0,0.0,28.0,20.0,9.75,4.0,2,358.6,27.137645604346343,277.0,0,0.0,230.7221019529555,5,335.4344813803778,0
869,6,19.0,6,31122.79,2761.5658333333336,7.0,5.0,12.0,0.0,23.0,18.0,9.75,4.0,2,358.6,34.55576313978352,278.0,0,0.0,200.08380008646432,3,346.072783246869,0
870,7,19.0,6,31122.79,2761.5658333333336,7.0,5.0,12.0,0.0,28.0,19.0,9.75,4.0,2,358.6,37.36020300529866,279.0,0,0.0,372.67842462913626,5,193.47815870419709,0
879,8,20.0,1,15015.4,1213.2833333333333,5.0,5.0,9.0,1.0,27.0,8.0,5.04,1.0,1,330.17,28.38062137604166,266.0,0,11.685734566072789,162.57530838511798,5,237.06729038214257,0
882,3,34.0,4,19777.05,1728.0875,5.0,3.0,3.0,3.0,19.0,3.0,11.95,1.0,1,186.16,26.27606327652485,262.5,0,29.045533320072103,25.151200502889903,1,368.612016177038,0
889,2,24.0,11,20188.02,1851.335,4.0,3.0,6.0,3.0,9.0,6.0,8.31,0.0,1,399.92,31.36322890278989,243.0,0,25.58028081581637,35.501119337577194,0,364.0520998466064,0
892,5,24.0,11,20188.02,1851.335,4.0,3.0,6.0,3.0,9.0,6.0,1.31,0.0,1,399.92,33.004611321958144,246.0,0,25.58028081581637,148.2581691785004,4,291.29505000568327,0
911,8,32.0,4,55151.04,4704.92,10.0,6.0,23.0,6.0,31.0,17.0,10.64,9.0,0,1743.83,31.461453987029447,150.0,1,171.82306738090188,174.92103710408318,5,114.76454218948722,0
912,1,39.0,8,30536.62,2430.718333333333,6.0,6.0,7.0,2.0,19.0,7.0,9.33,4.0,2,687.87,31.022658667241192,184.0,1,42.97244101951375,96.72899419598096,1,353.3703981178386,0
913,2,39.0,8,30536.62,2430.718333333333,6.0,6.0,7.0,2.0,19.0,8.0,9.33,4.0,2,687.87,31.644323438430675,185.0,1,42.97244101951375,75.76028912170352,1,374.3391031921161,0
915,4,39.0,8,30536.62,2430.718333333333,6.0,6.0,7.0,2.0,19.0,8.0,9.33,4.0,2,687.87,35.47567290590383,187.0,1,42.97244101951375,140.1876944207382,1,349.91169789308134,0
919,8,39.0,8,30536.62,2430.718333333333,6.0,6.0,7.0,2.0,19.0,8.0,9.33,4.0,2,687.87,40.20422820455028,191.0,1,42.97244101951375,227.9884330635849,5,262.11095925023466,0
929,2,42.0,1,20005.22,1683.101666666667,8.0,3.0,6.0,4.0,22.0,22.0,21.33,8.0,2,1859.45,32.77031220863009,150.0,1,59.51321413246297,166.33381500745415,4,222.4631375267496,0
932,5,42.0,1,20005.22,1683.101666666667,8.0,3.0,6.0,4.0,17.0,20.0,18.33,13.0,2,1859.45,40.336813674465695,153.0,1,59.51321413246297,34.82607388082376,2,333.97087865337994,0
933,6,43.0,1,20005.22,1683.101666666667,8.0,3.0,6.0,4.0,22.0,20.0,18.33,13.0,2,1859.45,31.041697726518343,154.0,1,59.51321413246297,33.732895023802726,1,325.0640575104009,0
936,1,32.0,12,19795.52,1662.6266666666668,6.0,9.0,34.0,8.0,15.0,21.0,22.79,10.0,0,3135.02,37.8207562097495,27.0,1,130.47547071749042,77.06641227007594,5,248.7207836791003,0
971,4,36.0,6,18717.02,1294.7516666666668,8.0,5.0,15.0,5.0,11.0,18.0,10.3,10.0,2,2103.99,25.27099615919255,187.0,1,60.64699329311761,71.00854510484608,5,257.819628268703,0
973,6,36.0,6,18717.02,1294.7516666666668,8.0,5.0,15.0,5.0,9.0,16.0,10.3,10.0,2,2103.99,31.58328882604217,189.0,1,60.64699329311761,71.00854510484608,1,274.9008230854633,0
975,8,37.0,6,18717.02,1294.7516666666668,8.0,5.0,15.0,5.0,4.0,18.0,15.3,10.0,2,2103.99,29.05066679848906,191.0,1,60.64699329311761,66.72044915641453,5,292.1077242171345,0
977,2,17.0,6,19163.22,1346.9350000000004,3.0,7.0,7.0,2.0,23.0,19.0,8.76,5.0,2,2226.37,35.6805737407476,195.0,1,24.17564764974174,165.73487170262868,5,234.7829806476296,0
978,3,17.0,6,19163.22,1346.9350000000004,3.0,7.0,7.0,2.0,21.0,18.0,5.76,5.0,2,2226.37,31.191257713153945,196.0,1,24.17564764974174,167.87811909274245,5,232.63973325751584,0
982,7,17.0,6,19163.22,1346.9350000000004,3.0,7.0,7.0,2.0,23.0,19.0,15.76,5.0,2,2226.37,36.87039622729873,200.0,1,24.17564764974174,165.73487170262868,5,302.2441734836546,0
983,8,17.0,6,19163.22,1346.9350000000004,3.0,7.0,7.0,2.0,23.0,22.0,8.76,9.0,2,2226.37,22.40065717835176,198.0,1,24.17564764974174,175.65981942954707,5,224.8580329207112,0
1002,3,39.0,1,9983.345,758.9454166666666,7.0,11.0,15.0,5.0,22.0,16.0,12.26,11.0,2,1823.35,39.63775601143647,112.0,1,29.24151868964153,47.6492134812721,4,279.00380949575305,0
1003,4,39.0,1,9983.345,758.9454166666666,7.0,11.0,15.0,5.0,22.0,16.0,17.259999999999998,11.0,2,1823.35,26.61197777931024,113.0,0,29.24151868964153,42.379896403360725,2,264.2731265736644,0
1006,7,40.0,1,9983.345,758.9454166666666,7.0,11.0,15.0,5.0,22.0,16.0,4.26,11.0,2,1823.35,25.827837591034065,116.0,1,29.24151868964153,30.959561869923395,3,285.69346110710165,0
1007,8,40.0,1,9983.345,758.9454166666666,7.0,11.0,15.0,5.0,22.0,16.0,10.26,11.0,2,1823.35,26.29494402632972,117.0,1,29.24151868964153,10.612907877548746,0,276.0401150994764,0
1008,1,14.0,0,27796.42,2300.3683333333333,6.0,5.0,16.0,2.0,18.0,14.0,11.85,7.0,2,1073.94,41.02732543348296,325.0,1,36.06763128414976,128.21619016797754,2,325.753011881206,0
1013,6,15.0,0,27796.42,2300.3683333333333,6.0,5.0,16.0,2.0,20.0,14.0,11.85,10.0,2,1073.94,22.205760583579146,328.5,1,36.06763128414976,302.0617221802914,5,181.90747986889212,0
1014,7,15.0,0,27796.42,2300.3683333333333,6.0,5.0,16.0,2.0,18.0,15.0,11.85,10.0,2,1073.94,27.45233024468932,331.0,1,36.06763128414976,34.567422020091726,0,399.4017800290919,0
1015,8,15.0,0,27796.42,2300.3683333333333,6.0,5.0,16.0,2.0,18.0,11.0,10.85,10.0,2,1073.94,33.9884417729958,332.0,0,36.06763128414976,56.36788662920443,0,387.6013154199792,0
1034,3,47.0,0,37071.2,3006.2666666666664,1.0,6.0,6.0,4.0,14.0,5.0,16.560000000000002,3.0,1,869.99,28.31939475818112,225.0,0,74.69027138495908,142.89438110818446,3,353.0420141735231,0
1039,8,48.0,0,37071.2,3006.2666666666664,1.0,6.0,6.0,4.0,14.0,8.0,11.56,3.0,1,869.99,30.49430852608319,227.0,0,74.69027138495908,53.602383645038,2,432.3340116366696,0
1040,1,20.0,5,41735.55,3357.9625,0.0,3.0,8.0,4.0,19.0,6.0,11.25,2.0,1,1480.92,32.503284267529445,292.0,0,109.61414671334232,98.89486393241624,2,387.2872393542415,0
1041,2,20.0,5,41735.55,3357.9625,0.0,3.0,8.0,4.0,15.0,6.0,11.25,2.0,1,1480.92,25.48749105288706,293.0,0,109.61414671334232,60.160863585682975,0,406.02123970097466,0
1043,4,20.0,5,41735.55,3357.9625,0.0,3.0,8.0,4.0,15.0,5.0,11.25,3.0,1,1480.92,34.23860844553955,295.0,0,109.61414671334232,387.466544799006,5,128.71555848765178,0
1044,5,20.0,5,41735.55,3357.9625,0.0,3.0,8.0,4.0,15.0,4.0,11.25,3.0,1,1480.92,35.2842851643384,296.0,0,109.61414671334232,10000.0,5,223.44351464024345,0
1045,6,20.0,5,41735.55,3357.9625,0.0,3.0,8.0,4.0,15.0,4.0,11.25,3.0,1,1480.92,34.51094824202839,297.0,0,109.61414671334232,87.83142993533698,1,388.3506733513207,0
1046,7,20.0,5,41735.55,3357.9625,0.0,3.0,8.0,4.0,15.0,6.0,14.25,3.0,1,1480.92,28.67935496798823,298.0,0,109.61414671334232,164.2770255555719,2,321.90507773108584,0
1047,8,20.0,5,41735.55,3357.9625,0.0,3.0,8.0,4.0,15.0,7.0,11.25,3.0,1,1480.92,29.27621739793857,295.5,0,109.61414671334232,240.5894884487128,4,265.592614837945,0
1054,7,38.0,1,40391.66,3357.971666666667,10.0,7.0,18.0,3.0,35.0,23.0,3.51,12.0,0,1950.62,26.20491052261016,101.0,1,60.370828399887685,124.10697181558012,1,401.31936645119896,0
1064,1,40.0,12,19065.32,1497.7766666666666,3.0,6.0,5.0,5.0,23.0,14.0,7.81,4.0,2,2008.06,29.44953193902064,199.0,1,76.21247400832009,63.52147976988476,4,290.0437128884618,0
1067,4,40.0,12,19065.32,1497.7766666666666,3.0,6.0,5.0,5.0,23.0,14.0,7.81,5.0,2,2008.06,39.0721852028476,204.0,1,76.21247400832009,107.42327113341808,5,256.14192152492853,0
1069,6,40.0,12,19065.32,1497.7766666666666,3.0,6.0,5.0,5.0,23.0,14.0,7.81,5.0,2,2008.06,29.54374904660727,204.0,1,76.21247400832009,54.20504867624296,1,269.36014398210364,0
1070,7,40.0,12,19065.32,1497.7766666666666,3.0,6.0,5.0,5.0,27.0,14.0,13.81,5.0,2,2008.06,39.48925223328133,204.0,1,76.21247400832009,75.5324827796737,5,288.03270987867285,0
1072,1,46.0,5,24585.55,2316.795833333333,3.0,4.0,14.0,2.0,9.0,14.0,11.35,0.0,2,195.38,30.63404462673011,321.0,1,30.447776935964107,43.2662430770333,0,397.965563320336,0
1073,2,46.0,5,24585.55,2316.795833333333,3.0,4.0,14.0,2.0,9.0,14.0,11.35,0.0,2,195.38,35.07876590765899,322.0,1,30.447776935964107,139.0459842955109,5,352.18582210185826,0
1075,4,46.0,5,24585.55,2316.795833333333,3.0,4.0,14.0,2.0,9.0,13.0,11.35,0.0,2,195.38,37.75461206929005,324.0,1,30.447776935964107,50.4683960100029,0,390.7634103873663,0
1076,5,46.0,5,24585.55,2316.795833333333,3.0,4.0,14.0,2.0,9.0,14.0,16.35,0.0,2,195.38,27.45654796547434,325.0,1,30.447776935964107,50.95979277653346,2,410.2720136208357,0
1077,6,46.0,5,24585.55,2316.795833333333,3.0,4.0,14.0,2.0,10.0,14.0,11.35,0.0,2,195.38,35.75935480169533,326.0,1,30.447776935964107,109.38612998246936,5,381.8456764148999,0
1078,7,46.0,5,24585.55,2316.795833333333,3.0,4.0,14.0,2.0,9.0,14.0,11.35,0.0,2,195.38,38.48151783562333,327.0,1,30.447776935964107,195.585611949847,5,295.64619444752225,0
1080,1,26.0,8,15013.73,1127.1441666666667,7.0,4.0,14.0,6.0,23.0,12.0,8.22,5.0,2,1403.17,31.796689606260543,141.0,1,51.547924156742056,75.20945228513598,5,265.9570402247887,0
1084,5,27.0,8,15013.73,1127.1441666666667,7.0,4.0,14.0,6.0,23.0,12.0,8.22,5.0,2,1403.17,32.67643148671501,145.0,1,51.547924156742056,151.22532700266294,5,199.9411655072617,0
1085,6,27.0,8,15013.73,1127.1441666666667,7.0,4.0,14.0,6.0,23.0,7.0,8.22,5.0,2,1403.17,36.28518211939962,146.0,1,51.547924156742056,75.20945228513598,5,279.48753391122443,0
1086,7,27.0,8,15013.73,1127.1441666666667,7.0,4.0,14.0,6.0,19.0,9.0,8.22,5.0,2,1403.17,31.092715656410647,145.0,1,51.547924156742056,39.56497520880101,4,301.60151730112364,0
1087,8,27.0,8,15013.73,1127.1441666666667,7.0,4.0,14.0,6.0,23.0,9.0,8.22,5.0,2,1403.17,34.97962331450225,148.0,1,51.547924156742056,75.20945228513598,3,273.6767523987052,0
1104,1,38.0,13,34212.01,2847.000833333333,6.0,5.0,10.0,3.0,21.0,9.0,8.12,1.0,2,512.38,29.746346625274604,335.0,0,66.6764133130149,270.2397718355112,5,237.78389818480733,0
1108,5,38.0,13,34212.01,2847.000833333333,6.0,5.0,10.0,3.0,16.0,10.0,8.12,1.0,2,512.38,32.64457795122378,339.0,0,66.6764133130149,26.270084804365894,0,431.7535852159525,0
1109,6,38.0,13,34212.01,2847.000833333333,6.0,5.0,10.0,3.0,18.0,9.0,8.12,1.0,2,512.38,28.431674292587594,339.0,0,66.6764133130149,236.87551335103333,0,261.1481566692852,0
1144,1,31.0,8,16578.115,1426.5095833333337,3.0,5.0,15.0,2.0,10.0,16.0,13.29,2.0,2,1054.86,34.12223746326529,273.0,1,21.42597208431386,25.856414547455763,1,345.3685717015637,0
1145,2,31.0,8,16578.115,1426.5095833333337,3.0,5.0,15.0,2.0,10.0,13.0,13.29,2.0,2,1054.86,35.677357846737266,274.0,1,21.42597208431386,58.176799318603706,5,353.0481869304158,0
1147,4,32.0,8,16578.115,1426.5095833333337,3.0,5.0,15.0,2.0,9.0,13.0,8.29,2.0,2,1054.86,38.49923982945248,276.0,1,21.42597208431386,54.14674132054632,2,327.0782449284732,0
1148,5,32.0,8,16578.115,1426.5095833333337,3.0,5.0,15.0,2.0,10.0,13.0,13.29,7.0,2,1054.86,23.695653496688408,277.0,0,21.42597208431386,120.49076320180689,5,290.73422304721265,0
1149,6,32.0,8,16578.115,1426.5095833333337,3.0,5.0,15.0,2.0,10.0,12.0,17.29,7.0,2,1054.86,29.04880468121182,278.0,1,21.42597208431386,53.91212945916464,4,347.3128567898549,0
1150,7,32.0,8,16578.115,1426.5095833333337,3.0,5.0,15.0,2.0,10.0,12.0,13.29,7.0,2,1054.86,37.885085985704414,279.0,1,21.42597208431386,160.054057289336,5,251.1709289596835,0
1151,8,32.0,8,16578.115,1426.5095833333337,3.0,5.0,15.0,2.0,10.0,13.0,13.29,7.0,2,1054.86,33.19470505775127,280.0,1,21.42597208431386,56.16177031957501,5,323.85435911926857,0
1166,7,43.0,9,34766.06,3133.171666666666,0.0,1.0,11.0,3.0,4.0,4.0,6.71,0.0,1,1374.23,36.61047784186224,196.0,0,78.09310673608609,277.367935256679,1,227.8561246739016,0
1168,1,22.0,4,16852.635,1691.3862499999998,4.0,6.0,9.0,0.0,29.0,13.0,19.68,6.0,2,775.22,34.0559081313986,351.0,1,0.0,136.2137083621921,3,302.9249166378079,0
1169,2,22.0,4,16852.635,1691.3862499999998,4.0,6.0,9.0,0.0,27.0,13.0,19.68,6.0,2,775.22,39.5048710397965,348.0,1,0.0,69.04340588866569,4,380.0952191113343,0
1170,3,22.0,4,16852.635,1691.3862499999998,4.0,6.0,9.0,0.0,27.0,13.0,19.68,6.0,2,775.22,32.7874582112336,349.0,0,0.0,114.6230506573965,5,344.51557434260354,0
1174,7,23.0,4,16852.635,1530.8003731857482,4.0,6.0,9.0,0.0,27.0,13.0,19.68,8.0,2,775.22,22.3894455833412,353.0,1,160.58587681425155,186.20064563508305,5,272.93797936491694,0
1195,4,37.0,5,30502.54,2595.8783333333336,8.0,7.0,24.0,7.0,25.0,20.0,18.23,8.0,2,1672.68,32.087806798462054,176.0,1,154.3933582633662,106.58244538094496,3,161.93356350626038,0
1202,3,20.0,10,30272.61,2258.7175,3.0,3.0,15.0,1.0,30.0,6.0,8.83,8.0,2,180.94,24.924221555815784,192.0,1,17.975850989790292,145.72324238372204,3,332.1726566264876,0
1203,4,20.0,10,30272.61,2258.7175,3.0,3.0,15.0,1.0,30.0,8.0,8.83,9.0,2,180.94,38.13742934401867,193.0,0,17.975850989790292,128.64107761951075,3,349.2548213906989,0
1204,5,20.0,10,30272.61,2258.7175,3.0,3.0,15.0,1.0,30.0,8.0,8.83,9.0,2,180.94,26.157513528986943,194.0,1,17.975850989790292,124.73413589514368,3,353.1617631150661,0
1205,6,21.0,10,30272.61,2258.7175,3.0,3.0,15.0,1.0,30.0,8.0,8.83,9.0,2,180.94,31.78766413896373,195.0,1,17.975850989790292,162.78971038004275,5,335.1061886301669,0
1207,8,21.0,10,30272.61,2258.7175,3.0,3.0,15.0,1.0,30.0,8.0,8.83,9.0,2,180.94,27.04666862898917,197.0,1,17.975850989790292,110.21545884520472,5,387.68044016500505,0
1217,2,32.0,0,42220.39,3490.3658333333333,1.0,4.0,1.0,4.0,11.0,9.0,7.48,1.0,1,257.81,26.872447654567324,269.0,0,135.2703961897122,219.43596640064183,3,264.3302207429793,0
1218,3,32.0,0,42220.39,3490.3658333333333,1.0,4.0,1.0,4.0,6.0,9.0,2.4800000000000004,1.0,1,257.81,28.64262459666522,270.0,0,135.2703961897122,331.30879250021826,5,172.4573946434029,0
1219,4,32.0,0,42220.39,3490.3658333333333,1.0,4.0,1.0,4.0,9.0,9.0,7.48,1.0,1,257.81,29.92048345703905,271.0,0,135.2703961897122,166.28785494454158,4,327.47833219907955,0
1221,6,32.0,0,42220.39,3490.3658333333333,1.0,4.0,1.0,4.0,5.0,9.0,7.48,1.0,1,257.81,32.08385287697887,273.0,0,135.2703961897122,181.28261347470573,5,322.48357366891537,0
1222,7,32.0,0,42220.39,3490.3658333333333,1.0,4.0,1.0,4.0,9.0,8.0,7.48,1.0,1,257.81,26.96808787937368,274.0,0,135.2703961897122,244.3060778111576,5,259.4601093324636,0
1231,8,51.0,1,43581.13,3566.7608333333333,4.0,3.0,9.0,3.0,18.0,3.0,8.56,2.0,1,900.83,38.49909639867008,281.0,0,103.03307766103524,136.72036070878443,2,376.9226449635137,0
1240,1,33.0,3,35376.32,2717.026666666666,8.0,3.0,19.0,3.0,12.0,17.0,15.14,7.0,2,1166.47,34.784172452245784,218.0,1,58.2166703210756,57.835489532555066,1,405.650506813036,0
1241,2,33.0,3,35376.32,2717.026666666666,8.0,3.0,19.0,3.0,12.0,17.0,21.14,7.0,2,1166.47,39.99222455734201,219.0,1,58.2166703210756,61.49090919929335,1,401.99508714629775,0
1242,3,33.0,3,35376.32,2717.026666666666,8.0,3.0,19.0,3.0,12.0,18.0,15.14,7.0,2,1166.47,28.44892451215079,220.0,1,58.2166703210756,317.50635634855115,5,185.9796399970399,0
1243,4,33.0,3,35376.32,2717.026666666666,8.0,3.0,19.0,3.0,12.0,15.0,19.14,7.0,2,1166.47,31.421127049292807,221.0,0,58.2166703210756,10000.0,2,317.16114177644727,0
1244,5,33.0,3,35376.32,2717.026666666666,8.0,3.0,19.0,3.0,12.0,15.0,15.14,7.0,2,1166.47,30.24080726765544,222.0,1,58.2166703210756,126.15431472551016,3,357.33168162008104,0
1246,7,34.0,3,35376.32,2717.026666666666,8.0,3.0,19.0,3.0,12.0,18.0,15.14,1241.0,2,1166.47,26.126158923104395,224.0,1,58.2166703210756,87.9821740640868,1,375.5038222815043,0
1248,1,48.0,3,15488.885,1273.7404166666668,0.0,4.0,4.0,0.0,9.0,3.0,1.38,4.0,1,1287.59,27.65170150543164,302.0,0,0.0,10000.0,5,251.6506321688882,0
